Id,Title,Tag
48466,Scared Shrekless,"Shrek challenges Donkey, Puss in Boots and his other fairy tale character friends to spend the night in Lord Farquaad's haunted castle, telling scary stories to see who can resist becoming scared and stay the longest.Animation|Comedy"
38570,The 41â€“Yearâ€“Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It,"Follows Andy, who needs to hook up with a hottie, pronto, because he hasn't had sex in... well, forever - and his luck isn't the only thing that's hard. His equally horny teenage roommates also need it superbad, and with the help of their nerdy pal, McAnalovin' and his fake I.D., they may tap more than just a keg.Comedy"
38093,Just Wright,A physical therapist falls for the basketball player she is helping recover from a career-threatening injury.Comedy|Drama|Romance
45162,Superman/Batman: Apocalypse,"Batman discovers a mysterious teen-aged girl with superhuman powers and a connection to Superman. When the girl comes to the attention of Darkseid, the evil overlord of Apokolips, events take a decidedly dangerous turn.Animation|Action|Adventure"
45132,Super,"After his wife falls under the influence of a drug dealer, an everyday guy transforms himself into Crimson Bolt, a superhero with the best intentions, though he lacks for heroic skills.Comedy|Action|Drama"
44638,The Tempest,"An adaptation of the play by William Shakespeare. Prospera (a female version of Shakespeare's Prospero) is the usurped ruler of Milan who has been banished to a mysterious island with her daughter. Using her magical powers, she draws her enemies to the island to exact her revenge.Fantasy|Drama"
41179,PiÃ¨ce MontÃ©e,"The wedding of Vincent and Berenger does not begin well. For starters, the fabulous cake for the reception falls apart as the butler of the chÃ¢teau, and one of the caterers is taking down a flight of stairs falls. The cream puffs are carefully picked up from the floor an arranged as though nothing happened. The bride comes from a bourgeois family, presided by Maddie, an old lady with a secret in her heart. The wedding, to be performed at the local church, by father Victor, proves to be not the classic marriage that has been planned...Comedy"
45013,Burning Palms,"A subversive tale that interlaces five stories set in Los Angeles, where no taboo is left unexplored as each character careens toward a dark and often comic fateComedy|Drama|Family"
48392,Sound of Noise,A tone-deaf cop works to track down a group of guerilla percussionists whose anarchic public performances are terrorizing the city.Comedy
51736,Bloomington,A former child actress attends college in search of independence and ends up becoming romantically involved with a female professor. Their relationship thrives until an opportunity to return to acting forces her to make life-altering decisions.Drama|Romance
59457,Womb,"A woman's consuming love forces her to bear the clone of her dead beloved. From his infancy to manhood, she faces the unavoidable complexities of her controversial decision.Romance|Science Fiction"
51256,Donkey's Christmas Shrektacular,"Deck the halls with Donkeyâ€™s laughter in this all-new holiday collection. Donkey presents his very own carolling stage show featuring his Far Far Away pals in this merry, musical treat with all the trimmings! Join in the fun as they bring their own Shrektacular spirit to festive holiday songs, a fun Donkey Decoration scramble, and a hilarious virtual Yule Log thatâ€™s so funnyâ€¦ itâ€™s on fire.Fantasy|Animation|Drama|Comedy|Science Fiction"
46198,My Girlfriend's Boyfriend,"When Ethan (Christopher Gorham) arrives at the airport just in time to declare his undying love for his girlfriend, love appears to have conquered all. The scene, however, is really the ending of Ethan's novel, which his agent (Carol Kane) calls ""unrealistic."" Ethan soon meets a waitress, Jesse (Alyssa Milano), and falls in love with her despite her growing devotion to Troy (Michael Landes), a charming businessman. But the line between reality and fiction becomes increasingly blurred.Comedy|Romance"
45077,Every Day,"Ned (Liev Schreiber) is in the throes of a mid-life crisis. His work as a writer on an outrageous, semi-pornographic TV show is less than satisfying. His fifteen year old son has just told him he is gay and his eleven year old is afraid of, well pretty much everything. When his wife, Jeannie (Helen Hunt), moves her sick and embittered father (Brian Dennehy) from Detroit into their home in NY, it puts added stress on an already strained marriage. And when a sexy female co-worker (Carla Gugino) puts the moves on Ned, the temptation sends him spiraling. EVERY DAY is about one family's struggle to survive the unexpected curve-balls that are simply part of real life; aging and death; commitment and freedom; love and acceptance. It's an uncompromising look at an ordinary family making an extraordinary journey towards themselves and towards each other.Drama|Comedy|Romance"
45745,Sintel,"A wandering warrior finds an unlikely friend in the form of a young dragon. The two develop a close bond, until one day the dragon is snatched away. She then sets out on a relentless quest to reclaim her friend, finding in the end that her quest exacts a far greater price than she had ever imagined.Animation|Fantasy"
12685,BloodRayne: The Third Reich,"Rayne fights against the Nazis in Europe during World War II, encountering Ekart Brand, a Nazi leader whose target is to inject Adolf Hitler with Rayne's blood in an attempt to transform him into a dhampir and attain immortality.Action|Adventure|Fantasy|Horror"
50337,Firebreather,"Firebreather is a CGI animated made-for-TV film, based on the eponymous comic book series. It's not easy being a teen like Duncan. His mom wants him to pay more attention to his homework, while his dad - a 120-foot-tall monster known as a Kaiju - wants him to become the next King of All Monsters. When these worlds collide, Duncan must use his human wits and his Kaiju powers - including super strength, agility and the ability to breathe fire - to protect his family and friends from a giant monster rampage.Adventure|Fantasy|Animation|Action|Thriller"
38626,Going Postal,"Moist von Lipwig is a con-man with a particular talent-- he is utterly unremarkable. When his execution is stayed in Terry Pratchett's remarkable Discworld, he must work off his debt to society as the land's head Postman. Things are not always as they seem, and soon Lipwig is delivering mail for his very life!Fantasy|Comedy|Science Fiction"
